IFD_DIRECTORY_IFD0  	0x0102	IFD_BITS_PER_SAMPLE
IFD_DIRECTORY_IFD0  	0x0103	IFD_COMPRESSION
IFD_DIRECTORY_IFD0  	0x0106	IFD_PHOTOMETRIC_INTERPRETATION
IFD_DIRECTORY_IFD0  	0x0107	IFD_THRESHOLDING
IFD_DIRECTORY_IFD0  	0x0108	IFD_CELL_WIDTH
IFD_DIRECTORY_IFD0  	0x0109	IFD_CELL_LENGTH
IFD_DIRECTORY_IFD0  	0x010A	IFD_FILL_ORDER
IFD_DIRECTORY_IFD0  	0x010D	IFD_DOCUMENT_NAME
IFD_DIRECTORY_IFD0  	0x010E	IFD_IMAGE_DESCRIPTION
IFD_DIRECTORY_IFD0  	0x830E	IFD_PIXEL_SCALE
IFD_DIRECTORY_IFD0  	0x010F	IFD_MAKE
IFD_DIRECTORY_IFD0  	0x0110	IFD_MODEL
IFD_DIRECTORY_IFD0  	0x0111	IFD_STRIP_OFFSETS
IFD_DIRECTORY_IFD0  	0x0112	IFD_ORIENTATION
IFD_DIRECTORY_IFD0  	0xC714	IFD_FORWARD_MATRIX1
IFD_DIRECTORY_IFD0  	0x0115	IFD_SAMPLES_PER_PIXEL
IFD_DIRECTORY_IFD0  	0xC715	IFD_FORWARD_MATRIX2
IFD_DIRECTORY_IFD0  	0x0116	IFD_ROWS_PER_STRIP
IFD_DIRECTORY_IFD0  	0xC716	IFD_PREVIEW_APPLICATION_NAME
IFD_DIRECTORY_IFD0  	0x0117	IFD_STRIP_BYTE_COUNTS
IFD_DIRECTORY_IFD0  	0xC717	IFD_PREVIEW_APPLICATION_VERSION
IFD_DIRECTORY_IFD0  	0x0118	IFD_MIN_SAMPLE_VALUE
IFD_DIRECTORY_IFD0  	0xC718	IFD_PREVIEW_SETTINGS_NAME
IFD_DIRECTORY_IFD0  	0x0119	IFD_MAX_SAMPLE_VALUE
IFD_DIRECTORY_IFD0  	0xC719	IFD_PREVIEW_SETTINGS_DIGEST
IFD_DIRECTORY_IFD0  	0x011A	IFD_XRESOLUTION
IFD_DIRECTORY_IFD0  	0xC71A	IFD_PREVIEW_COLOR_SPACE
IFD_DIRECTORY_IFD0  	0x011B	IFD_YRESOLUTION
IFD_DIRECTORY_IFD0  	0xC71B	IFD_PREVIEW_DATE_TIME
IFD_DIRECTORY_IFD0  	0x011C	IFD_PLANAR_CONFIGURATION
